id,connector,source_name,source_type,source_quality,title,url_canonical,guid,published_at,collected_at,content,geography,vertical_hint,domain_hint,signal_type_hint,extra_json
482,rss,Construction Dive,trade_press,3,Feds halt border construction at Big Bend National Park,https://www.constructiondive.com/news/feds-halt-border-wall-construction-big-bend-national-park/828239,https://www.constructiondive.com/news/feds-halt-border-wall-construction-big-bend-national-park/828239/,2026-08-19T13:38:00+00:00,2026-08-20T10:08:36.871981+00:00,Customs and Border Protection paused work amid national scrutiny and calls from the National Parks Conservation Association to permanently stop construction activity.,,,,,{}
483,rss,Construction Dive,trade_press,3,Plans advance for a proposed JW Marriott hotel in downtown Phoenix,https://www.constructiondive.com/news/proposed-jw-marriott-hotel-downtown-phoenix/828235,https://www.constructiondive.com/news/proposed-jw-marriott-hotel-downtown-phoenix/828235/,2026-08-19T13:19:00+00:00,2026-08-20T10:08:36.872001+00:00,"LaPour Partners plans to convert an office building into the hotel, capitalizing on the area’s growth and an emerging appetite for new luxury accommodations.",,,,,{}
484,rss,Construction Dive,trade_press,3,AECOM Hunt-Turner-Horus JV selected for $2.3B Tampa Bay Rays stadium,https://www.constructiondive.com/news/tampa-bay-rays-aecom-hunt-turner-horus-construction/828204,https://www.constructiondive.com/news/tampa-bay-rays-aecom-hunt-turner-horus-construction/828204/,2026-08-18T20:41:12+00:00,2026-08-20T10:08:36.872022+00:00,"The deal depends on the approval of a financing plan by the city and Hillsborough County, Florida, expected over the coming weeks, per the Tampa Bay Times.",,,,,{}
485,rss,Construction Dive,trade_press,3,Today’s water projects focus on ‘every last drop’: McCarthy water lead,https://www.constructiondive.com/news/water-projects-midwest-west-coast-drought-mccarthy/828144,https://www.constructiondive.com/news/water-projects-midwest-west-coast-drought-mccarthy/828144/,2026-08-18T16:41:58+00:00,2026-08-20T10:08:36.872042+00:00,"As environmental concerns and surging tech builds draw more focus to water, new plants and infrastructure upgrades will continue to drive demand, said exec Jaren Murphy.",,,,,{}
486,rss,Construction Dive,trade_press,3,"DOT’s $5.3B rail package funds crossings, infrastructure work",https://www.constructiondive.com/news/dot-rail-package-funds-crossings-infrastructure/828145,https://www.constructiondive.com/news/dot-rail-package-funds-crossings-infrastructure/828145/,2026-08-18T15:16:00+00:00,2026-08-20T10:08:36.872063+00:00,"The Federal Railway Administration earmarked funding to close more than 30 grade crossings and upgrade over 1,000 others with new infrastructure and technology.",,,,,{}
487,rss,Construction Dive,trade_press,3,Autonomous equipment tech firm Gravis Robotics raises $200M,https://www.constructiondive.com/news/gravis-robotics-raises-200M-zurich-softbank/828123,https://www.constructiondive.com/news/gravis-robotics-raises-200M-zurich-softbank/828123/,2026-08-18T13:54:00+00:00,2026-08-20T10:08:36.872083+00:00,"Global investment firm SoftBank backed the Swiss startup, which uses its proprietary machinery to turn heavy equipment into autonomous robots.",,,,,{}
488,rss,Automotive World,trade_press,3,Trump set to cut Canada vehicle tariffs to 15% in trade deal,https://www.automotiveworld.com/news/trump-set-to-cut-canada-vehicle-tariffs-to-15-in-trade-deal,https://www.automotiveworld.com/?p=502752,2026-08-20T08:54:25+00:00,2026-08-20T10:08:36.872106+00:00,Every concession secured for Canada-based automakers lacks the certainty a multi-year deal struck with a non-volatile administration would. By Stewart Burnett The post Trump set to cut Canada vehicle tariffs to 15% in trade deal appeared first on Automotive World .,,,,,{}
489,rss,Automotive World,trade_press,3,Chery’s stake in Korea: small but highly symbolic,https://www.automotiveworld.com/analysis/cherys-stake-in-korea-small-but-highly-symbolic,https://www.automotiveworld.com/?p=502721,2026-08-20T07:54:32+00:00,2026-08-20T10:08:36.872141+00:00,"Chery's investment in Korea indicates how rapidly its international reach is growing, and further developments seem likely. By Ian Henry The post Chery’s stake in Korea: small but highly symbolic appeared first on Automotive World .",,,,,{}
490,rss,Automotive World,trade_press,3,Schaeffler CATL MoU covers BMS and integrated PowerBox,https://www.automotiveworld.com/news/schaeffler-catl-mou-covers-bms-and-integrated-powerbox,https://www.automotiveworld.com/?p=502779,2026-08-20T05:15:04+00:00,2026-08-20T10:08:36.872165+00:00,Schaeffler CATL combining European production with Chinese cell expertise is a cross-border battery supply chain model worth watching The post Schaeffler CATL MoU covers BMS and integrated PowerBox appeared first on Automotive World .,,,,,{}
491,rss,Automotive World,trade_press,3,Baidu Apollo Go RT6 goes fully driverless on Uber in Dubai,https://www.automotiveworld.com/news/baidu-apollo-go-rt6-goes-fully-driverless-on-uber-in-dubai,https://www.automotiveworld.com/?p=502764,2026-08-20T05:10:56+00:00,2026-08-20T10:08:36.872186+00:00,Uber Apollo Go making Dubai the first multi-partner AV deployment shows Uber aggregating autonomous fleets as a competitive advantage The post Baidu Apollo Go RT6 goes fully driverless on Uber in Dubai appeared first on Automotive World .,,,,,{}
492,rss,Automotive World,trade_press,3,Tier IV Autoware to run on Renesas R-Car Gen 5 in SDV deal,https://www.automotiveworld.com/news/tier-iv-autoware-to-run-on-renesas-r-car-gen-5-in-sdv-deal,https://www.automotiveworld.com/?p=502766,2026-08-20T05:00:18+00:00,2026-08-20T10:08:36.872209+00:00,The Tier IV Autoware reference on Renesas silicon shows open-source AD software is now competing for the SDV platform role The post Tier IV Autoware to run on Renesas R-Car Gen 5 in SDV deal appeared first on Automotive World .,,,,,{}
493,rss,Automotive World,trade_press,3,SANY autonomous mining trucks make Latin American debut,https://www.automotiveworld.com/news/sany-autonomous-mining-trucks-make-latin-american-debut,https://www.automotiveworld.com/?p=502778,2026-08-20T04:55:00+00:00,2026-08-20T10:08:36.872230+00:00,SANY autonomous mining entering South America shows Chinese OEM technology vendors now competing outside their domestic base. The post SANY autonomous mining trucks make Latin American debut appeared first on Automotive World .,,,,,{}
494,rss,Automotive World,trade_press,3,KPIT and Vietsol to serve five Southeast Asian OEM markets,https://www.automotiveworld.com/news/kpit-and-vietsol-to-serve-five-southeast-asian-oem-markets,https://www.automotiveworld.com/?p=502748,2026-08-20T04:50:57+00:00,2026-08-20T10:08:36.872266+00:00,The KPIT Southeast Asia expansion shows global mobility software vendors now need local engineering anchors to win OEM programmes The post KPIT and Vietsol to serve five Southeast Asian OEM markets appeared first on Automotive World .,,,,,{}
495,rss,Automotive World,trade_press,3,Asahi Kasei licences pre-doping tech for silicon-rich LIBs,https://www.automotiveworld.com/news/asahi-kasei-licences-pre-doping-tech-for-silicon-rich-libs,https://www.automotiveworld.com/?p=502747,2026-08-20T04:45:12+00:00,2026-08-20T10:08:36.872292+00:00,"The lithium pre-doping technology's 10% energy gain shows battery chemistry advances can come from low-cost, existing materials The post Asahi Kasei licences pre-doping tech for silicon-rich LIBs appeared first on Automotive World .",,,,,{}
496,rss,Automotive World,trade_press,3,Pony.ai Robotaxi and Verne power Uber’s European AV debut,https://www.automotiveworld.com/news/pony-ai-robotaxi-and-verne-power-ubers-european-av-debut,https://www.automotiveworld.com/?p=502746,2026-08-20T04:40:49+00:00,2026-08-20T10:08:36.872314+00:00,Uber autonomous Zagreb shows ride-hailing platforms are the path to scaling AV adoption beyond standalone operator networks The post Pony.ai Robotaxi and Verne power Uber’s European AV debut appeared first on Automotive World .,,,,,{}
497,rss,Automotive World,trade_press,3,Genesis GV90 flagship SUV unveiled with 123.5 kW/h battery,https://www.automotiveworld.com/news/genesis-gv90-flagship-suv-unveiled-with-123-5-kw-h-battery,https://www.automotiveworld.com/?p=502760,2026-08-20T04:25:33+00:00,2026-08-20T10:08:36.872343+00:00,The Genesis GV90 shows how luxury EV flagships are competing on interior experience and hospitality as much as powertrain output The post Genesis GV90 flagship SUV unveiled with 123.5 kW/h battery appeared first on Automotive World .,,,,,{}
498,rss,Automotive World,trade_press,3,Chery to open UK research centre as its sales surge,https://www.automotiveworld.com/news/chery-to-open-uk-research-centre-as-its-sales-surge,https://www.automotiveworld.com/?p=502729,2026-08-19T16:25:15+00:00,2026-08-20T10:08:36.872365+00:00,The UK’s post-Brexit tariff gap explains why Chery's investments there are outpacing its wider European push. By Stewart Burnett The post Chery to open UK research centre as its sales surge appeared first on Automotive World .,,,,,{}
499,rss,Automotive World,trade_press,3,"Pony.ai’s overseas pipeline grows past 4,000 robotaxis",https://www.automotiveworld.com/news/pony-ais-overseas-pipeline-grows-past-4000-robotaxis,https://www.automotiveworld.com/?p=502718,2026-08-19T14:38:39+00:00,2026-08-20T10:08:36.872394+00:00,"Pony.ai has demonstrated that its technology works across multiple regions, but will local regulators validate its business model? By Stewart Burnett The post Pony.ai’s overseas pipeline grows past 4,000 robotaxis appeared first on Automotive World .",,,,,{}
500,rss,Automotive World,trade_press,3,Li Shufu steps down from Geely amid “historic shift” in auto,https://www.automotiveworld.com/analysis/li-shufu-steps-down-from-geely-amid-historic-shift-in-auto,https://www.automotiveworld.com/?p=502664,2026-08-19T10:36:30+00:00,2026-08-20T10:08:36.872420+00:00,"Geely's Li Shufu has resigned as CEO, leaving an assessment of the global industry that could indicate difficulty for his company's future. By Will Girling The post Li Shufu steps down from Geely amid “historic shift” in auto appeared first on Automotive World .",,,,,{}
501,rss,Automotive World,trade_press,3,Tesla preps Cybercab’s Austin launch as soon as this month,https://www.automotiveworld.com/news/tesla-preps-cybercabs-austin-launch-as-soon-as-this-month,https://www.automotiveworld.com/?p=502675,2026-08-19T08:56:14+00:00,2026-08-20T10:08:36.872445+00:00,"Tesla continues its playbook, but any serious confidence about its robotaxi ambitions should be withheld until regulatory approval. By Stewart Burnett The post Tesla preps Cybercab’s Austin launch as soon as this month appeared first on Automotive World .",,,,,{}
502,rss,Automotive World,trade_press,3,Tesla lands Semi anchor customer via Einride’s 500-truck order,https://www.automotiveworld.com/news/einride-tesla-semi-fleet-expands-to-500-trucks-for-amazon,https://www.automotiveworld.com/?p=502627,2026-08-19T08:20:46+00:00,2026-08-20T10:08:36.872473+00:00,Concentrating 500 trucks on fixed corridors is exactly the density Tesla needs to justify its charging buildout. By Stewart Burnett The post Tesla lands Semi anchor customer via Einride’s 500-truck order appeared first on Automotive World .,,,,,{}
503,rss,Automotive World,trade_press,3,"Momenta, Xheart and QNX combine for ASIL D safety platform",https://www.automotiveworld.com/news/momenta-xheart-and-qnx-combine-for-asil-d-safety-platform,https://www.automotiveworld.com/?p=502738,2026-08-19T05:30:17+00:00,2026-08-20T10:08:36.872498+00:00,"The Momenta QNX autonomous platform shows ASIL D safety certification is becoming a commercial prerequisite for global L3 deployment The post Momenta, Xheart and QNX combine for ASIL D safety platform appeared first on Automotive World .",,,,,{}
504,rss,Automotive World,trade_press,3,BYD at the British Motor Show for third consecutive year,https://www.automotiveworld.com/news/byd-at-the-british-motor-show-for-third-consecutive-year,https://www.automotiveworld.com/?p=502726,2026-08-19T05:25:28+00:00,2026-08-20T10:08:36.872518+00:00,The BYD British Motor Show expansion to include Denza signals a twin-brand strategy to cover both mainstream and premium UK EV buyers The post BYD at the British Motor Show for third consecutive year appeared first on Automotive World .,,,,,{}
505,rss,Automotive World,trade_press,3,Daimler Truck raises €600 million from Archion share sale,https://www.automotiveworld.com/news/daimler-truck-raises-e600-million-from-archion-share-sale,https://www.automotiveworld.com/?p=502725,2026-08-19T05:20:24+00:00,2026-08-20T10:08:36.872540+00:00,The Daimler Truck Archion stake cut shows the German OEM narrowing its scope to core heavy commercial vehicle manufacturing The post Daimler Truck raises €600 million from Archion share sale appeared first on Automotive World .,,,,,{}
506,rss,Automotive World,trade_press,3,Hyundai Shell partnership extended to 2031 with EV focus,https://www.automotiveworld.com/news/hyundai-shell-partnership-extended-to-2031-with-ev-focus,https://www.automotiveworld.com/?p=502702,2026-08-19T05:15:50+00:00,2026-08-20T10:08:36.872568+00:00,The Hyundai Shell partnership renewal shows OEM-lubricant ties expanding from engine oil to EV fluids and motorsport development The post Hyundai Shell partnership extended to 2031 with EV focus appeared first on Automotive World .,,,,,{}
507,rss,Automotive World,trade_press,3,GST 120 Plus reaches 130 km/h for Euro NCAP 2026 testing,https://www.automotiveworld.com/news/gst-120-plus-reaches-130-km-h-for-euro-ncap-2026-testing,https://www.automotiveworld.com/?p=502697,2026-08-19T05:10:53+00:00,2026-08-20T10:08:36.872595+00:00,AB Dynamics claiming first 130 km/h OEM service signals a new market opening for specialist high-speed ADAS hardware suppliers The post GST 120 Plus reaches 130 km/h for Euro NCAP 2026 testing appeared first on Automotive World .,,,,,{}
508,rss,Automotive Dive,trade_press,3,Bentley appoints UX chief as new exterior design lead,https://www.wardsauto.com/news/bentley-appoints-ux-chief-as-new-exterior-design-lead/827887,https://www.wardsauto.com/news/bentley-appoints-ux-chief-as-new-exterior-design-lead/827887/,2026-08-19T16:15:00+00:00,2026-08-20T10:08:36.872618+00:00,T.Jon Mayer is taking on exterior design responsibilities as Domen Rucigaj heads off to a new role in parent company Volkswagen Group.,,,,,{}
509,rss,Automotive Dive,trade_press,3,A first-time owner partners with his employer to open a Nissan dealership,https://www.wardsauto.com/news/a-first-time-owner-partners-with-his-employer-to-open-a-nissan-dealership/828208,https://www.wardsauto.com/news/a-first-time-owner-partners-with-his-employer-to-open-a-nissan-dealership/828208/,2026-08-19T15:40:00+00:00,2026-08-20T10:08:36.872642+00:00,The opportunity appeared when Group 1 unexpectedly closed one of its Austin stores.,,,,,{}
510,rss,Automotive Dive,trade_press,3,Stellantis recalls 848K vehicles for backup camera fault,https://www.wardsauto.com/news/stellantis-recalls-848k-vehicles-for-backup-camera-fault/828188,https://www.wardsauto.com/news/stellantis-recalls-848k-vehicles-for-backup-camera-fault/828188/,2026-08-19T14:59:00+00:00,2026-08-20T10:08:36.872663+00:00,A radio software error may prevent the rearview camera image from appearing on the vehicle’s infotainment screen when shifting into reverse.,,,,,{}
511,rss,Automotive Dive,trade_press,3,Stellantis confirms next-gen Jeep Cherokee will be built at Belvidere plant,https://www.wardsauto.com/news/stellantis-confirms-next-gen-jeep-cherokee-will-be-built-at-belvidere-plant/828053,https://www.wardsauto.com/news/stellantis-confirms-next-gen-jeep-cherokee-will-be-built-at-belvidere-plant/828053/,2026-08-18T16:35:00+00:00,2026-08-20T10:08:36.872685+00:00,The forthcoming SUV will be the first model for the U.S. built on the automaker's new STLA One global vehicle platform.,,,,,{}
512,rss,Automotive Dive,trade_press,3,JLR reports 9.6% revenue slide in Q1 of FY2027,https://www.wardsauto.com/news/jlr-reports-96-revenue-slide-in-q1-of-fy2027/827803,https://www.wardsauto.com/news/jlr-reports-96-revenue-slide-in-q1-of-fy2027/827803/,2026-08-18T16:15:00+00:00,2026-08-20T10:08:36.872709+00:00,"The automaker pointed to geopolitical, inflationary and regulatory challenges, along with a fire at a supplier’s factory, for the dip in sales during the quarter ending June 30.",,,,,{}
513,rss,Automotive Dive,trade_press,3,2027 Mercedes-Benz C-Class: Gasoline gets renewed,https://www.wardsauto.com/news/2027-mercedes-benz-c-class-gasoline-gets-renewed/828052,https://www.wardsauto.com/news/2027-mercedes-benz-c-class-gasoline-gets-renewed/828052/,2026-08-18T16:03:00+00:00,2026-08-20T10:08:36.872731+00:00,Facelifted versions of the internal combustion engine sedans debut alongside a new electric model.,,,,,{}
514,rss,Automotive Dive,trade_press,3,Hyundai unifies vehicle V2X capabilities with AllDayEnergy entity,https://www.wardsauto.com/news/hyundai-unifies-vehicle-v2x-capabilities-with-alldayenergy-entity/827977,https://www.wardsauto.com/news/hyundai-unifies-vehicle-v2x-capabilities-with-alldayenergy-entity/827977/,2026-08-17T17:07:00+00:00,2026-08-20T10:08:36.872752+00:00,"The global service signals a consistent energy management experience across Hyundai, Kia and Genesis EVs, and better use of bidirectional charging functionality.",,,,,{}
515,rss,Automotive Dive,trade_press,3,Carvana flourishes as used-car inventory grows,https://www.wardsauto.com/news/carvana-flourishes-as-used-car-inventory-grows/827718,https://www.wardsauto.com/news/carvana-flourishes-as-used-car-inventory-grows/827718/,2026-08-17T16:38:00+00:00,2026-08-20T10:08:36.872774+00:00,"The second quarter saw Carvana set all-time records for revenue, net income and retail units sold.",,,,,{}
516,rss,Automotive Dive,trade_press,3,EVgo opens flagship EV charging station near GM’s Michigan tech center,https://www.wardsauto.com/news/evgo-opens-flagship-ev-charging-station-near-gms-michigan-tech-center/827721,https://www.wardsauto.com/news/evgo-opens-flagship-ev-charging-station-near-gms-michigan-tech-center/827721/,2026-08-17T15:55:00+00:00,2026-08-20T10:08:36.872948+00:00,"EVgo plans to build additional flagship stations in California, Florida, Georgia, Illinois, Michigan and Texas.",,,,,{}
517,rss,Automotive Dive,trade_press,3,Buttons replace central display in the Jaguar Type 01,https://www.wardsauto.com/news/buttons-replace-central-display-in-the-jaguar-type-01/827764,https://www.wardsauto.com/news/buttons-replace-central-display-in-the-jaguar-type-01/827764/,2026-08-14T15:30:00+00:00,2026-08-20T10:08:36.873034+00:00,The British automaker bucks the trend for showy digital technology in its upcoming electric premium sedan.,,,,,{}
518,rss,Trucking Dive,trade_press,3,Hub Group financial error fallout causes Q2 reporting delay,https://www.truckingdive.com/news/hub-group-financial-error-fallout-causes-q2-reporting-delay/827971,https://www.truckingdive.com/news/hub-group-financial-error-fallout-causes-q2-reporting-delay/827971/,2026-08-19T14:28:00+00:00,2026-08-20T10:08:36.873124+00:00,"The company continues to sort through its accounting missteps as it works to restate its financials dating back to the fiscal year ending Dec. 31, 2023.",,,,,{}
519,rss,Trucking Dive,trade_press,3,"3 trucking firms in Alabama, California and Michigan file Chapter 11 bankruptcies",https://www.truckingdive.com/news/3-trucking-firms-in-alabama-california-and-michigan-file-chapter-11-bankru/828038,https://www.truckingdive.com/news/3-trucking-firms-in-alabama-california-and-michigan-file-chapter-11-bankru/828038/,2026-08-19T14:12:00+00:00,2026-08-20T10:08:36.873150+00:00,"Small businesses Anchor South Transport, Rambo Transport and Stoneman Trucking submitted voluntary petitions in court.",,,,,{}
520,rss,Trucking Dive,trade_press,3,How leading diesel equipment dominates performance,https://www.truckingdive.com/news/how-leading-diesel-equipment-dominates-performance/827881,https://www.truckingdive.com/news/how-leading-diesel-equipment-dominates-performance/827881/,2026-08-18T14:14:00+00:00,2026-08-20T10:08:36.873168+00:00,"Optimized trucks can vastly outperform industry averages, reaching as much as 12 mpg regularly, a NACFE report noted.",,,,,{}
521,rss,Trucking Dive,trade_press,3,Kodiak to launch autonomous testing on public roads in California,https://www.truckingdive.com/news/kodiak-to-launch-autonomous-testing-on-public-roads-in-california/827923,https://www.truckingdive.com/news/kodiak-to-launch-autonomous-testing-on-public-roads-in-california/827923/,2026-08-18T13:51:00+00:00,2026-08-20T10:08:36.873184+00:00,"The action is the start to eventual coast-to-coast driverless hauling operations, according to founder and CEO Donald Burnette.",,,,,{}
522,rss,Trucking Dive,trade_press,3,BNSF adds faster intermodal service in the Southwest,https://www.truckingdive.com/news/bnsf-adds-faster-intermodal-service-in-the-southwest/828024,https://www.truckingdive.com/news/bnsf-adds-faster-intermodal-service-in-the-southwest/828024/,2026-08-18T13:20:00+00:00,2026-08-20T10:08:36.873201+00:00,The Phoenix-to-Dallas-Fort Worth route is over three days long and will run six days a week due to increased shipper demand.,,,,,{}
523,rss,Trucking Dive,trade_press,3,San Pedro Bay ports commit $40M in truck charging network,https://www.truckingdive.com/news/san-pedro-bay-ports-commit-40m-in-truck-charging-network/827925,https://www.truckingdive.com/news/san-pedro-bay-ports-commit-40m-in-truck-charging-network/827925/,2026-08-17T14:27:00+00:00,2026-08-20T10:08:36.873216+00:00,Long Beach and Los Angeles ports agreed on the network investments along with developing financial incentive programs to aid the adoption of zero-emission vehicles.,,,,,{}
524,rss,Trucking Dive,trade_press,3,Quarterhill lands $5M infrastructure contract in Oklahoma,https://www.truckingdive.com/news/quarterhill-lands-5m-infrastructure-contract-in-oklahoma/826988,https://www.truckingdive.com/news/quarterhill-lands-5m-infrastructure-contract-in-oklahoma/826988/,2026-08-17T14:19:00+00:00,2026-08-20T10:08:36.873233+00:00,"The company will deploy weigh-in-motion, electronic screening and other commercial vehicle technologies to improve freight movement along Interstate 35.",,,,,{}
525,rss,Trucking Dive,trade_press,3,USPS transportation costs climb as it adjusts to UPS contract needs,https://www.truckingdive.com/news/usps-transportation-costs-climb-as-it-adjusts-to-ups-contract-needs/827974,https://www.truckingdive.com/news/usps-transportation-costs-climb-as-it-adjusts-to-ups-contract-needs/827974/,2026-08-17T14:07:00+00:00,2026-08-20T10:08:36.873248+00:00,The agency's transportation expenses increased year over year in Q3 as it shifted some volume to air cargo handled by UPS.,,,,,{}
526,rss,Trucking Dive,trade_press,3,Suburban Chicago carrier files for Chapter 7 bankruptcy,https://www.truckingdive.com/news/suburban-chicago-carrier-files-for-chapter-7-bankruptcy/827598,https://www.truckingdive.com/news/suburban-chicago-carrier-files-for-chapter-7-bankruptcy/827598/,2026-08-14T14:04:00+00:00,2026-08-20T10:08:36.873263+00:00,"Chicago Freight, based in Carol Stream, Illinois, reported nearly $696,000 in liabilities in the Aug. 5 voluntary petition.",,,,,{}
527,rss,Trucking Dive,trade_press,3,XPO riding manufacturing recovery wave,https://www.truckingdive.com/news/xpo-riding-manufacturing-recovery-wave/827724,https://www.truckingdive.com/news/xpo-riding-manufacturing-recovery-wave/827724/,2026-08-14T14:01:00+00:00,2026-08-20T10:08:36.873277+00:00,"The LTL carrier is experiencing growth in industrial markets, which contributed to its Q2 tonnage-per-day gains, according to Chief Strategy Officer Ali Faghri.",,,,,{}
528,rss,Utility Dive,trade_press,3,"VPP value proposition expands to affordability, reliability and resilience",https://www.utilitydive.com/news/vpp-value-proposition-expands-to-affordability-reliability-and-resilience/828293,https://www.utilitydive.com/news/vpp-value-proposition-expands-to-affordability-reliability-and-resilience/828293/,2026-08-19T17:31:40+00:00,2026-08-20T10:08:36.873307+00:00,"Robust compensation and metering, along with strong customer protections, are needed to drive participation in utility virtual power plants programs, according to experts.",,,,,{}
529,rss,Utility Dive,trade_press,3,Home buyers want more information on energy usage. Utilities can help.,https://www.utilitydive.com/news/home-buyers-want-more-information-on-energy-usage-utilities-can-help/827014,https://www.utilitydive.com/news/home-buyers-want-more-information-on-energy-usage-utilities-can-help/827014/,2026-08-19T15:00:00+00:00,2026-08-20T10:08:36.873332+00:00,"By positioning themselves as trusted experts for both buyers and real estate agents, utilities can speed the adoption of efficient grid technologies, say residential energy experts.",,,,,{}
530,rss,Utility Dive,trade_press,3,"The Western energy market must shift as power flows evolve, say experts",https://www.utilitydive.com/news/the-western-energy-market-must-shift-as-its-flows-evolve-say-experts/828263,https://www.utilitydive.com/news/the-western-energy-market-must-shift-as-its-flows-evolve-say-experts/828263/,2026-08-19T14:56:51+00:00,2026-08-20T10:08:36.873461+00:00,"The WECC-1 RAS “does not consider south-to-north flows, and frankly, it is something I'm worried about,” said Bonneville Power Administration system dispatcher Chris Sanford during a Western Market Seams workshop.",,,,,{}
531,rss,Utility Dive,trade_press,3,Pennsylvania dangles permitting carrot for data centers that bring their own power,https://www.utilitydive.com/news/pennsylvania-executive-order-data-centers/828261,https://www.utilitydive.com/news/pennsylvania-executive-order-data-centers/828261/,2026-08-19T14:56:21+00:00,2026-08-20T10:08:36.873521+00:00,"Under a new permitting framework for loads over 25 MW, applicants that commit to abide by the state’s recently introduced infrastructure development standards for data centers will receive preferential treatment.",,,,,{}
532,rss,Utility Dive,trade_press,3,"Northwest council proposes 11 GW of new generation, 5 GW storage by 2032",https://www.utilitydive.com/news/northwest-council-proposes-11-gw-of-new-generation-5-gw-storage-by-2032/828171,https://www.utilitydive.com/news/northwest-council-proposes-11-gw-of-new-generation-5-gw-storage-by-2032/828171/,2026-08-18T16:08:52+00:00,2026-08-20T10:08:36.873544+00:00,The Northwest Power and Conservation Council estimates the portfolio for its Ninth Power Plan would have a fixed cost of $2.3 billion in 2032.,,,,,{}
533,rss,Utility Dive,trade_press,3,"CAISO’s load-balancing EDAM math doesn’t add up, says CPUC staff",https://www.utilitydive.com/news/caiso-load-balancing-edam-cpuc-staff-powerex/828142,https://www.utilitydive.com/news/caiso-load-balancing-edam-cpuc-staff-powerex/828142/,2026-08-18T14:30:29+00:00,2026-08-20T10:08:36.873561+00:00,The California Public Utilities Commission’s Energy Division staff asked the California Independent System Operator to publish methodology explaining discrepancies in its public Extended Day-Ahead Market data.,,,,,{}
534,rss,Utility Dive,trade_press,3,Beyond the home meter: How utilities can eliminate the EV ‘renter’s penalty’,https://www.utilitydive.com/news/beyond-home-meter-why-utilities-eliminate-ev-renters-penalty/825665,https://www.utilitydive.com/news/beyond-home-meter-why-utilities-eliminate-ev-renters-penalty/825665/,2026-08-18T14:18:26+00:00,2026-08-20T10:08:36.873595+00:00,"Tying affordability measures to the customer rather than a home meter can ensure that predictable charging costs are available regardless of housing type, write experts at GRID Alternatives.",,,,,{}
535,rss,Utility Dive,trade_press,3,ISO-NE to review ‘asset condition’ transmission projects under proposal filed at FERC,https://www.utilitydive.com/news/iso-ne-asset-condition-transmission-projects-blumenthal-eversource-ferc/828124,https://www.utilitydive.com/news/iso-ne-asset-condition-transmission-projects-blumenthal-eversource-ferc/828124/,2026-08-18T13:37:03+00:00,2026-08-20T10:08:36.873628+00:00,"The class of projects, which are chosen and built by transmission owners, mainly to replace aging infrastructure, with limited oversight, have long been a source of complaint by New England states and ratepayer advocates.",,,,,{}
536,rss,Utility Dive,trade_press,3,Colorado has provided the blueprint for integrating community power,https://www.utilitydive.com/news/colorado-has-provided-the-blueprint-for-integrating-community-power/826175,https://www.utilitydive.com/news/colorado-has-provided-the-blueprint-for-integrating-community-power/826175/,2026-08-17T15:00:00+00:00,2026-08-20T10:08:36.873652+00:00,"The state is “tapping private investment and competitive market forces to deliver new grid capacity years faster and at a lower cost to customers than utility-owned infrastructure alone,” writes Common Charge Executive Director Mary Rafferty.",,,,,{}
537,rss,EIA,trade_press,3,Longer wells boost Permian crude oil and natural gas production,https://www.eia.gov/todayinenergy/detail.php?id=67984,https://www.eia.gov/todayinenergy/detail.php?id=67984,2026-08-19T14:00:00+00:00,2026-08-20T10:08:36.873680+00:00,"Well operators in the Permian region of western Texas and eastern New Mexico are getting more oil and gas out of the ground by drilling longer, horizontal wells and increasingly incorporating so-called super-lateral wells that exceed 15,000 feet.",,,,,{}
538,rss,EIA,trade_press,3,Waterborne shipments from the U.S. Gulf Coast increased in April and May,https://www.eia.gov/todayinenergy/detail.php?id=67964,https://www.eia.gov/todayinenergy/detail.php?id=67964,2026-08-17T14:00:00+00:00,2026-08-20T10:08:36.873719+00:00,Waterborne shipments of crude oil and petroleum products from the U.S. Gulf Coast (PADD 3) to the West Coast (PADD 5) more than quadrupled year-on-year in April and May following a waiver that permitted a broader group of ships to travel between U.S. ports. Shipments from the U.S. Gulf Coast to the East Coast (PADD 1) also increased.,,,,,{}
539,rss,EIA,trade_press,3,United States on track for record natural gas production in 2026,https://www.eia.gov/todayinenergy/detail.php?id=67944,https://www.eia.gov/todayinenergy/detail.php?id=67944,2026-08-12T14:00:00+00:00,2026-08-20T10:08:36.873741+00:00,"We forecast U.S. marketed natural gas production will average 122.5 billion cubic feet per day (Bcf/d) in 2026, surpassing the previous record of 118.5 Bcf/d set in 2025, in our August 2026 Short-Term Energy Outlook (STEO).",,,,,{}
540,rss,EIA,trade_press,3,Duration of power outages in Puerto Rico not caused by major events increased 19% in 2025,https://www.eia.gov/todayinenergy/detail.php?id=67926,https://www.eia.gov/todayinenergy/detail.php?id=67926,2026-08-10T14:00:00+00:00,2026-08-20T10:08:36.873762+00:00,"In 2025, customers in Puerto Rico experienced an average of 36 hours of power interruptions that were not caused by major events such as hurricanes, 19% more than in 2024. On average, between 2021 and 2025, Puerto Rican customers experience 29 hours of power loss each year. By comparison, electricity customers in the mainland United States generally experience about two hours of electricity interruptions per year without major events.",,,,,{}
